G1	-11614.0	1.5112605094909668	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G10	-1990.0	1.2238616943359375	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G11	-558.0	1.3575255870819092	[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
G12	-548.0	1.1512420177459717	[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
G13	-576.0	1.1361567974090576	[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
G14	-3041.0	1.8074369430541992	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G15	-3025.0	1.8271117210388184	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G16	-3028.0	1.4027304649353027	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G17	-3028.0	1.8232052326202393	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G18	-985.0	1.7786993980407715	[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
G19	-886.0	1.786780595779419	[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
