g05_100	-1430.0	11.338305950164795	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1425.0	6.844287395477295	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1432.0	11.084027767181396	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1424.0	43.76032471656799	[1. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1440.0	11.550183057785034	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1436.0	10.945202112197876	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1434.0	11.301172256469727	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1431.0	12.58698844909668	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1432.0	67.86088418960571	[1. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1430.0	14.816811800003052	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-536.0	14.665441751480103	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-532.0	15.126330614089966	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-529.0	24.65146255493164	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-538.0	15.274613380432129	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-527.0	15.080553531646729	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-533.0	15.7130708694458	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-531.0	14.330991744995117	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-535.0	10.644628763198853	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-530.0	21.820506811141968	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-533.0	14.032432079315186	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-929.0	9.607455015182495	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-941.0	10.913289785385132	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-934.0	21.011845350265503	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-923.0	112.17257046699524	[1. 9. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-932.0	13.515494585037231	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-926.0	28.130674600601196	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-929.0	13.977990627288818	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-929.0	14.07546353340149	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-925.0	14.469496250152588	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-923.0	14.27555251121521	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
