g05_100	-1430.0	137.11701273918152	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1425.0	65.20726084709167	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1432.0	74.61923313140869	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1424.0	91.99694085121155	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1440.0	68.51898717880249	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1436.0	365.0399076938629	[1. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1434.0	561.6584093570709	[1. 7. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1431.0	162.42710733413696	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1432.0	552.8021450042725	[1. 7. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_100	-1430.0	163.53891372680664	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-536.0	73.37547135353088	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-532.0	70.20133376121521	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-529.0	136.07846188545227	[1. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-538.0	48.577791690826416	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-527.0	38.175612926483154	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-533.0	36.49695801734924	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-531.0	73.42566800117493	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-535.0	35.37190103530884	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-530.0	37.14771842956543	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_60	-533.0	51.6457200050354	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-929.0	71.95818948745728	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-941.0	56.078434467315674	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-934.0	49.26021409034729	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-922.0	559.4090349674225	[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]
g05_80	-932.0	72.18171334266663	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-926.0	104.28672695159912	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-929.0	97.0210599899292	[1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-929.0	54.807576179504395	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-925.0	72.01605010032654	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
g05_80	-923.0	65.90429329872131	[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
