G1	-11624.0	146.86000728607178	[25. 75.  0.  0.  0.  0.  0.  0.  0.  0.]
G10	-1999.0	147.45476388931274	[ 0. 50. 44.  6.  0.  0.  0.  0.  0.  0.]
G11	-564.0	135.88455748558044	[ 1. 34. 60.  5.  0.  0.  0.  0.  0.  0.]
G12	-556.0	135.05781388282776	[ 2. 52. 45.  1.  0.  0.  0.  0.  0.  0.]
G13	-582.0	133.79663348197937	[ 2. 15. 76.  7.  0.  0.  0.  0.  0.  0.]
G14	-3058.0	176.2864751815796	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G15	-3045.0	177.31340098381042	[ 0. 96.  4.  0.  0.  0.  0.  0.  0.  0.]
G16	-3047.0	177.19021081924438	[ 0. 99.  1.  0.  0.  0.  0.  0.  0.  0.]
G17	-3041.0	178.39176607131958	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G18	-988.0	172.75592184066772	[ 0. 25. 51. 21.  3.  0.  0.  0.  0.  0.]
G19	-906.0	175.68406128883362	[ 1. 25. 35. 31.  8.  0.  0.  0.  0.  0.]
G2	-11620.0	147.38739252090454	[ 2. 98.  0.  0.  0.  0.  0.  0.  0.  0.]
G20	-941.0	172.34889388084412	[ 8. 36. 43. 11.  1.  1.  0.  0.  0.  0.]
G21	-926.0	176.0504081249237	[ 0. 16. 55. 20.  8.  1.  0.  0.  0.  0.]
G22	-13357.0	940.1483087539673	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G23	-13336.0	936.4839811325073	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G24	-13335.0	938.4368000030518	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G25	-13333.0	937.5506489276886	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G26	-13323.0	941.9127929210663	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G27	-3334.0	936.0649211406708	[ 0. 72. 28.  0.  0.  0.  0.  0.  0.  0.]
G28	-3295.0	933.2603621482849	[ 0. 77. 23.  0.  0.  0.  0.  0.  0.  0.]
G29	-3403.0	936.6146967411041	[ 0. 47. 53.  0.  0.  0.  0.  0.  0.  0.]
G3	-11622.0	145.9366090297699	[ 9. 91.  0.  0.  0.  0.  0.  0.  0.  0.]
G30	-3412.0	938.0447633266449	[ 0. 80. 19.  1.  0.  0.  0.  0.  0.  0.]
G31	-3305.0	946.5877950191498	[ 0. 83. 17.  0.  0.  0.  0.  0.  0.  0.]
G32	-1400.0	859.4494235515594	[ 0. 21. 79.  0.  0.  0.  0.  0.  0.  0.]
G33	-1376.0	855.9249579906464	[ 0. 18. 80.  2.  0.  0.  0.  0.  0.  0.]
G34	-1378.0	856.9578802585602	[ 0. 22. 77.  1.  0.  0.  0.  0.  0.  0.]
G35	-7656.0	1146.0586287975311	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G36	-7649.0	1171.6958105564117	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G37	-7660.0	1158.7601518630981	[ 0. 99.  1.  0.  0.  0.  0.  0.  0.  0.]
G38	-7661.0	1154.8226039409637	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G39	-2398.0	1133.0303785800934	[ 0.  6. 68. 25.  1.  0.  0.  0.  0.  0.]
G4	-11646.0	148.236186504364	[ 3. 97.  0.  0.  0.  0.  0.  0.  0.  0.]
G40	-2387.0	1148.7326200008392	[ 0.  5. 58. 34.  3.  0.  0.  0.  0.  0.]
G41	-2386.0	1139.8701701164246	[ 0.  5. 43. 48.  4.  0.  0.  0.  0.  0.]
G42	-2461.0	1133.3471970558167	[ 0.  3. 54. 43.  0.  0.  0.  0.  0.  0.]
G43	-6660.0	233.8533079624176	[ 3. 97.  0.  0.  0.  0.  0.  0.  0.  0.]
G44	-6650.0	233.64001393318176	[ 4. 96.  0.  0.  0.  0.  0.  0.  0.  0.]
G45	-6654.0	233.37269258499146	[ 1. 99.  0.  0.  0.  0.  0.  0.  0.  0.]
G46	-6647.0	233.98929715156555	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G47	-6656.0	231.1191532611847	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G48	-6000.0	1705.7309353351593	[83.  0.  0. 17.  0.  0.  0.  0.  0.  0.]
G49	-6000.0	1709.488751411438	[30.  0. 64.  6.  0.  0.  0.  0.  0.  0.]
G5	-11631.0	147.21349143981934	[ 7. 93.  0.  0.  0.  0.  0.  0.  0.  0.]
G50	-5852.0	1738.1243872642517	[ 0. 81. 19.  0.  0.  0.  0.  0.  0.  0.]
G51	-3843.0	281.9389250278473	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G52	-3840.0	284.370148897171	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G53	-3845.0	280.4160053730011	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G54	-3841.0	280.62893891334534	[ 0. 97.  3.  0.  0.  0.  0.  0.  0.  0.]
G55	-10267.0	6380.19832277298	[  0. 100.   0.   0.   0.   0.   0.   0.   0.   0.]
G56	-3998.0	6422.14289689064	[ 0.  8. 92.  0.  0.  0.  0.  0.  0.  0.]
G57	-3462.0	5625.94110417366	[ 0.  3. 96.  1.  0.  0.  0.  0.  0.  0.]
